id,added_on_year,type,bedrooms,bathrooms,town,price
3964,2024,Detached Duplex,4,4.0,Gwarinpa,80000000.0
3965,2024,Terraced Duplex,4,4.0,Gwarinpa,70000000.0
3966,2024,Flat / Apartment,2,2.0,Karu,30000000.0
3967,2024,Terraced Duplex,4,5.0,Jabi,125000000.0
3968,2024,Terraced Duplex,4,5.0,Guzape District,275000000.0
3969,2024,Detached Duplex,6,8.0,Katampe,700000000.0
3970,2024,Terraced Duplex,4,4.0,Gwarinpa,130000000.0
3971,2024,Detached Duplex,5,5.0,Guzape District,350000000.0
3972,2024,Terraced Duplex,3,3.0,Gwarinpa,120000000.0
3973,2024,Terraced Duplex,3,3.0,Asokoro District,140000000.0
3974,2024,House,3,3.0,Idu Industrial,80000000.0
3975,2024,Terraced Duplex,5,5.0,Jabi,190000000.0
3976,2024,Detached Duplex,5,6.0,Karsana,350000000.0
3977,2024,Detached Duplex,8,8.0,Maitama District,4500000000.0
3978,2024,Detached Duplex,5,5.0,Kado,700000000.0
3979,2024,Terraced Duplex,4,5.0,Life Camp,150000000.0
3980,2024,Detached Duplex,5,5.0,Asokoro District,850000000.0
3981,2024,Detached Duplex,7,7.0,Jabi,2000000000.0
3982,2024,Detached Duplex,7,7.0,Jabi,2000000000.0
3983,2024,Flat / Apartment,2,3.0,Karmo,60000000.0
3984,2024,Terraced Duplex,4,4.0,Apo,75000000.0
3985,2024,Terraced Duplex,4,5.0,Karmo,100000000.0
3986,2024,Detached Bungalow,3,3.0,Lokogoma District,150000000.0
3987,2024,Detached Duplex,6,7.0,Asokoro District,590000000.0
3988,2024,Detached Duplex,5,5.0,Lugbe District,160000000.0
3989,2024,Terraced Duplex,4,5.0,Garki,140000000.0
3990,2024,Flat / Apartment,2,2.0,Jahi,165000000.0
3991,2024,Terraced Duplex,5,6.0,Kado,270000000.0
3992,2024,Detached Duplex,5,6.0,Jahi,750000000.0
3993,2024,Flat / Apartment,3,1.0,Jahi,97000000.0
3994,2024,Detached Duplex,5,5.0,Kubwa,90000000.0
3995,2024,Detached Duplex,5,6.0,Wuye,600000000.0
3996,2024,Detached Duplex,5,6.0,Wuye,600000000.0
3997,2024,Flat / Apartment,2,2.0,Katampe,128000000.0
3998,2024,Terraced Duplex,4,4.0,Mabushi,205000000.0
3999,2024,Flat / Apartment,2,2.0,Jahi,160000000.0
4000,2024,Terraced Duplex,4,4.0,Jabi,300000000.0
4001,2024,Flat / Apartment,1,1.0,Mabushi,57000000.0
4002,2024,Flat / Apartment,2,2.0,Jahi,165000000.0
4003,2024,Flat / Apartment,3,3.0,Katampe,95000000.0
4004,2024,House,6,6.0,Asokoro District,750000000.0
4005,2024,Terraced Duplex,4,4.0,Jahi,350000000.0
4006,2024,Detached Duplex,6,7.0,Katampe,1300000000.0
4007,2024,Terraced Duplex,4,5.0,Gwarinpa,100000000.0
4008,2024,Detached Duplex,4,5.0,Life Camp,240000000.0
4009,2024,Detached Duplex,5,6.0,Wuye,480000000.0
4010,2024,Detached Duplex,5,5.0,Galadimawa,380000000.0
4011,2024,Terraced Duplex,6,7.0,Wuye,280000000.0
4012,2024,Detached Duplex,8,8.0,Katampe,3000000000.0
4013,2024,Detached Bungalow,3,3.0,Galadimawa,65000000.0
4014,2024,Terraced Duplex,4,4.0,Mabushi,250000000.0
4016,2024,Flat / Apartment,3,3.0,Karsana,75000000.0
4017,2024,Detached Duplex,7,7.0,Jabi,2000000000.0
4018,2024,Flat / Apartment,3,3.0,Jahi,150000000.0
4019,2024,Flat / Apartment,3,3.0,Jahi,180000000.0
4020,2024,Terraced Duplex,4,4.0,Mabushi,195000000.0
4021,2024,Terraced Duplex,4,4.0,Life Camp,950000000.0
4022,2024,Detached Duplex,4,4.0,Wupa,120000000.0
4023,2024,Flat / Apartment,3,3.0,Jahi,110000000.0
4024,2024,Terraced Duplex,4,5.0,Mabushi,205000000.0
4025,2024,House,4,4.0,Lugbe District,160000000.0
4026,2024,Terraced Duplex,4,5.0,Guzape District,225000000.0
4027,2024,Terraced Duplex,4,5.0,Guzape District,245000000.0
4028,2024,Detached Duplex,5,6.0,Garki,400000000.0
4029,2024,Detached Duplex,5,6.0,Katampe,280000000.0
4030,2024,Flat / Apartment,3,4.0,Jahi,125000000.0
4031,2024,Terraced Duplex,4,5.0,Jahi,200000000.0
4032,2024,Detached Duplex,6,7.0,Katampe,1300000000.0
4033,2024,Terraced Duplex,4,4.0,Durumi,210000000.0
4034,2024,Detached Duplex,5,5.0,Galadimawa,170000000.0
4035,2024,Terraced Duplex,4,4.0,Guzape District,350000000.0
4036,2024,Terraced Duplex,4,5.0,Durumi,210000000.0
4037,2024,Terraced Duplex,4,4.0,Apo,140000000.0
4038,2024,Terraced Duplex,5,5.0,Karsana,170000000.0
4039,2024,Detached Duplex,4,5.0,Gwarinpa,300000000.0
4040,2024,Detached Duplex,7,8.0,Maitama District,3000000000.0
4041,2024,House,4,4.0,Mabushi,250000000.0
4042,2024,Detached Duplex,4,4.0,Wuse,600000000.0
4043,2024,Terraced Duplex,4,4.0,Apo,140000000.0
4044,2024,Detached Bungalow,3,4.0,Kaura,250000000.0
4045,2024,Detached Duplex,5,6.0,Guzape District,250000000.0
4046,2024,House,4,5.0,Jahi,500000000.0
4047,2024,Detached Duplex,7,8.0,Guzape District,1800000000.0
4048,2024,Terraced Duplex,4,5.0,Jabi,300000000.0
4049,2024,Terraced Duplex,4,5.0,Apo,135000000.0
4050,2024,Terraced Duplex,3,4.0,Jahi,150000000.0
4051,2024,Detached Duplex,5,5.0,Guzape District,315000000.0
4052,2024,Detached Duplex,6,6.0,Guzape District,900000000.0
4053,2024,Terraced Duplex,4,4.0,Wuye,260000000.0
4054,2024,Detached Duplex,4,5.0,Katampe,350000000.0
4055,2024,Terraced Duplex,4,4.0,Jabi,125000000.0
4056,2024,Terraced Duplex,4,5.0,Guzape District,280000000.0
4057,2024,Detached Duplex,5,6.0,Asokoro District,570000000.0
4058,2024,Terraced Duplex,4,5.0,Gaduwa,200000000.0
4059,2024,Terraced Duplex,4,5.0,Jahi,320000000.0
4060,2024,Detached Duplex,5,6.0,Galadimawa,350000000.0
4061,2024,Detached Duplex,6,6.0,Guzape District,800000000.0
4062,2024,Flat / Apartment,3,3.0,Jahi,110000000.0
4063,2024,Detached Duplex,6,6.0,Life Camp,290000000.0
4064,2024,Detached Duplex,4,4.0,Lokogoma District,150000000.0
4065,2024,Detached Duplex,5,5.0,Lokogoma District,120000000.0
4067,2024,Flat / Apartment,2,2.0,Life Camp,50000000.0
4068,2024,Detached Duplex,5,5.0,Asokoro District,1250000000.0
4069,2024,Terraced Duplex,4,5.0,Jahi,250000000.0
4070,2024,Detached Duplex,6,6.0,Guzape District,1600000000.0
4071,2024,Terraced Duplex,4,5.0,Jahi,280000000.0
4072,2024,Detached Duplex,6,7.0,Wuse 2,2000000000.0
4073,2024,Terraced Duplex,4,5.0,Kado,300000000.0
4074,2024,Terraced Duplex,4,5.0,Wuye,350000000.0
4075,2024,Detached Duplex,4,4.0,Lugbe District,65000000.0
4076,2024,Detached Duplex,5,5.0,Asokoro District,1500000000.0
4077,2024,Detached Duplex,7,7.0,Maitama District,4500000000.0
4078,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
4079,2024,House,6,6.0,Guzape District,1600000000.0
4080,2024,Flat / Apartment,3,4.0,Jahi,130000000.0
4081,2024,Terraced Duplex,4,4.0,Wuye,250000000.0
4082,2024,Flat / Apartment,1,1.0,Wuye,65000000.0
4083,2024,Detached Duplex,6,8.0,Asokoro District,700000000.0
4084,2024,Flat / Apartment,3,3.0,Katampe,185000000.0
4085,2024,Detached Duplex,4,4.0,Guzape District,450000000.0
4086,2024,Terraced Duplex,4,4.0,Durumi,180000000.0
4087,2024,Detached Duplex,5,5.0,Wuye,650000000.0
4088,2024,Detached Duplex,5,6.0,Wuye,650000000.0
4089,2024,Detached Duplex,5,6.0,Jahi,320000000.0
4090,2024,Flat / Apartment,3,3.0,Wuye,100000000.0
4091,2024,Detached Duplex,7,8.0,Katampe,3000000000.0
4092,2024,Terraced Duplex,4,4.0,Apo,100000000.0
4093,2024,Detached Duplex,7,7.0,Guzape District,2800000000.0
4094,2024,Detached Duplex,6,6.0,Gaduwa,170000000.0
4095,2024,Flat / Apartment,3,4.0,Wuye,100000000.0
4096,2024,Terraced Duplex,5,5.0,Life Camp,280000000.0
4097,2024,Flat / Apartment,3,3.0,Garki,135000000.0
4098,2024,Terraced Duplex,4,5.0,Wuse,315000000.0
4099,2024,Terraced Duplex,4,5.0,Jahi,350000000.0
4100,2024,Detached Duplex,4,5.0,Wuse,430000000.0
4101,2024,Terraced Duplex,4,6.0,Mabushi,160000000.0
4102,2024,Terraced Duplex,4,4.0,Durumi,200000000.0
4103,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
4104,2024,Detached Bungalow,4,4.0,Lokogoma District,130000000.0
4105,2024,House,4,4.0,Wuse 2,750000000.0
4106,2024,Terraced Duplex,4,4.0,Asokoro District,290000000.0
4107,2024,Terraced Duplex,4,4.0,Life Camp,190000000.0
4108,2024,Terraced Duplex,4,5.0,Life Camp,170000000.0
4109,2024,Terraced Duplex,5,5.0,Durumi,140000000.0
4110,2024,Flat / Apartment,3,3.0,Katampe,75000000.0
4111,2024,Terraced Duplex,4,4.0,Life Camp,280000000.0
4112,2024,Flat / Apartment,2,3.0,Katampe,250000000.0
4113,2024,Terraced Duplex,5,5.0,Durumi,140000000.0
4114,2024,Terraced Duplex,4,5.0,Life Camp,190000000.0
4115,2024,Flat / Apartment,2,3.0,Life Camp,55000000.0
4116,2024,Detached Duplex,6,6.0,Maitama District,4000000000.0
4117,2024,Terraced Duplex,4,5.0,Life Camp,150000000.0
4118,2024,Terraced Duplex,4,4.0,Gwarinpa,200000000.0
4120,2024,Terraced Duplex,4,4.0,Life Camp,150000000.0
4121,2024,Flat / Apartment,3,3.0,Jahi,100000000.0
4122,2024,Flat / Apartment,3,3.0,Jahi,130000000.0
4123,2024,Detached Duplex,5,5.0,Utako,1100000000.0
4124,2024,Flat / Apartment,3,3.0,Utako,800000000.0
4125,2024,Detached Duplex,5,5.0,Lokogoma District,250000000.0
4126,2024,Flat / Apartment,3,4.0,Life Camp,120000000.0
4127,2024,Detached Duplex,5,6.0,Asokoro District,1500000000.0
4128,2024,Terraced Duplex,4,5.0,Wuse,320000000.0
4129,2024,Detached Duplex,5,6.0,Gwarinpa,230000000.0
4130,2024,Terraced Duplex,4,5.0,Jahi,260000000.0
4131,2024,Detached Duplex,5,6.0,Guzape District,2800000000.0
4132,2024,Flat / Apartment,3,4.0,Life Camp,75000000.0
4133,2024,Terraced Duplex,4,5.0,Lugbe District,135000000.0
4134,2024,Detached Duplex,5,6.0,Mabushi,220000000.0
4135,2024,Detached Bungalow,3,3.0,Galadimawa,130000000.0
4136,2024,Detached Bungalow,3,3.0,Lokogoma District,130000000.0
4137,2024,Detached Duplex,6,6.0,Utako,400000000.0
4138,2024,Detached Duplex,6,6.0,Life Camp,300000000.0
4139,2024,Terraced Duplex,4,4.0,Life Camp,290000000.0
4140,2024,Flat / Apartment,3,4.0,Katampe,130000000.0
4141,2024,Detached Duplex,4,5.0,Life Camp,300000000.0
4142,2024,Flat / Apartment,3,3.0,Life Camp,75000000.0
4143,2024,Terraced Duplex,4,4.0,Lugbe District,150000000.0
4144,2024,Flat / Apartment,1,1.0,Durumi,45000000.0
4145,2024,Terraced Duplex,4,5.0,Life Camp,170000000.0
4146,2024,Terraced Duplex,3,4.0,Gaduwa,100000000.0
4147,2024,Terraced Duplex,4,4.0,Lugbe District,150000000.0
4148,2024,Terraced Duplex,4,4.0,Lugbe District,150000000.0
4149,2024,Detached Duplex,6,6.0,Life Camp,300000000.0
4150,2024,Terraced Duplex,4,4.0,Gwarinpa,160000000.0
4151,2024,Terraced Duplex,4,5.0,Gwarinpa,160000000.0
4152,2024,Detached Duplex,7,8.0,Maitama District,3500000000.0
4154,2024,Terraced Duplex,4,4.0,Jahi,280000000.0
4155,2024,Detached Duplex,6,6.0,Wuye,600000000.0
4156,2024,Terraced Duplex,5,5.0,Jahi,290000000.0
4157,2024,Flat / Apartment,3,3.0,Katampe,180000000.0
4158,2024,Detached Duplex,2,3.0,Kyami,25000000.0
4159,2024,Terraced Duplex,4,4.0,Jahi,250000000.0
4160,2024,Detached Duplex,5,5.0,Guzape District,500000000.0
4161,2024,Terraced Duplex,4,4.0,Mabushi,240000000.0
4162,2024,Terraced Duplex,4,4.0,Lugbe District,150000000.0
4163,2024,Detached Duplex,6,6.0,Life Camp,290000000.0
4164,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
4165,2024,Terraced Duplex,5,7.0,Jahi,290000000.0
4166,2024,Terraced Duplex,4,5.0,Gaduwa,130000000.0
4167,2024,Detached Duplex,6,7.0,Katampe,600000000.0
4168,2024,Terraced Duplex,4,4.0,Guzape District,220000000.0
4169,2024,Terraced Duplex,5,5.0,Maitama District,600000000.0
4170,2024,Terraced Duplex,4,4.0,Katampe,130000000.0
4171,2024,Flat / Apartment,3,3.0,Maitama District,500000000.0
4172,2024,Flat / Apartment,1,2.0,Durumi,55000000.0
4173,2024,Terraced Duplex,4,4.0,Gaduwa,130000000.0
4174,2024,Terraced Duplex,3,3.0,Gaduwa,100000000.0
4175,2024,Detached Duplex,5,5.0,Katampe,650000000.0
4176,2024,Detached Duplex,4,4.0,Katampe,350000000.0
4177,2024,Flat / Apartment,3,3.0,Jahi,750000000.0
4178,2024,Terraced Duplex,4,4.0,Jahi,250000000.0
4179,2024,Detached Duplex,6,6.0,Life Camp,290000000.0
4180,2024,Terraced Duplex,4,4.0,Mabushi,240000000.0
4181,2024,Terraced Duplex,4,4.0,Gaduwa,130000000.0
4182,2024,Terraced Duplex,4,4.0,Life Camp,170000000.0
4183,2024,Terraced Duplex,4,5.0,Gaduwa,130000000.0
4184,2024,Detached Duplex,5,6.0,Wuye,600000000.0
4185,2024,Terraced Duplex,4,6.0,Wuse,320000000.0
4186,2024,Flat / Apartment,3,4.0,Durumi,1300000000.0
4187,2024,Detached Duplex,7,7.0,Guzape District,1500000000.0
4188,2024,Detached Duplex,5,5.0,Maitama District,2000000000.0
4189,2024,Terraced Duplex,4,4.0,Wuse,320000000.0
4190,2024,Flat / Apartment,1,2.0,Mabushi,65000000.0
4191,2024,Terraced Duplex,4,5.0,Utako,300000000.0
4192,2024,Flat / Apartment,1,1.0,Mabushi,59000000.0
4193,2024,Detached Duplex,6,6.0,Katampe,350000000.0
4194,2024,Terraced Duplex,5,5.0,Asokoro District,450000000.0
4195,2024,Flat / Apartment,4,4.0,Jabi,60000000.0
4196,2024,Terraced Duplex,4,4.0,Lokogoma District,65000000.0
4197,2024,Detached Bungalow,3,3.0,Lokogoma District,155000000.0
4198,2024,Detached Duplex,5,6.0,Katampe,600000000.0
4199,2024,Detached Duplex,6,6.0,Mabushi,750000000.0
4200,2024,Terraced Duplex,4,4.0,Mabushi,220000000.0
4201,2024,Terraced Duplex,4,4.0,Durumi,200000000.0
4202,2024,Flat / Apartment,3,4.0,Jahi,128000000.0
4203,2024,Detached Duplex,5,5.0,Guzape District,900000000.0
4204,2024,Terraced Duplex,4,4.0,Gaduwa,110000000.0
4205,2024,Detached Duplex,6,6.0,Mabushi,750000000.0
4206,2024,Terraced Duplex,4,5.0,Wuye,200000000.0
4207,2024,Detached Duplex,5,6.0,Katampe,800000000.0
4209,2024,Detached Duplex,4,4.0,Wuse,430000000.0
4210,2024,Terraced Duplex,4,4.0,Maitama District,850000000.0
4211,2024,Terraced Duplex,4,6.0,Lugbe District,195000000.0
4212,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
4213,2024,Terraced Duplex,5,5.0,Maitama District,3500000000.0
4215,2024,Detached Duplex,5,8.0,Guzape District,2500000000.0
4216,2024,Flat / Apartment,3,3.0,Gaduwa,170000000.0
4217,2024,Detached Duplex,5,5.0,Guzape District,450000000.0
4218,2024,Terraced Duplex,4,5.0,Wuye,240000000.0
4219,2024,Detached Duplex,5,5.0,Katampe,400000000.0
4220,2024,Terraced Duplex,4,4.0,Gwarinpa,170000000.0
4221,2024,Detached Duplex,6,6.0,Guzape District,500000000.0
4223,2024,House,3,3.0,Katampe,244000000.0
4224,2024,House,7,7.0,Asokoro District,8000000000.0
4225,2024,Flat / Apartment,4,5.0,Utako,320000000.0
4226,2024,Terraced Duplex,5,5.0,Guzape District,450000000.0
4227,2024,Detached Duplex,6,6.0,Katampe,1200000000.0
4228,2024,Terraced Duplex,6,6.0,Jabi,2500000000.0
4229,2024,Detached Duplex,5,5.0,Asokoro District,1500000000.0
4230,2024,Detached Duplex,6,6.0,Life Camp,500000000.0
4231,2024,Terraced Duplex,4,5.0,Jahi,300000000.0
4232,2024,Detached Duplex,5,5.0,Lokogoma District,280000000.0
4233,2024,Detached Duplex,5,5.0,Katampe,371000000.0
4234,2024,Detached Duplex,4,4.0,Galadimawa,200000000.0
4235,2024,Terraced Duplex,4,4.0,Jahi,280000000.0
4236,2024,Terraced Duplex,4,4.0,Life Camp,850000000.0
4237,2024,Detached Duplex,5,5.0,Apo,320000000.0
4238,2024,Terraced Duplex,5,6.0,Asokoro District,250000000.0
4239,2024,Detached Bungalow,4,4.0,Lokogoma District,155000000.0
4240,2024,Flat / Apartment,1,1.0,Gaduwa,55000000.0
4241,2024,Terraced Duplex,4,4.0,Utako,450000000.0
4242,2024,Detached Duplex,6,6.0,Apo,310000000.0
4243,2024,Detached Duplex,6,6.0,Apo,350000000.0
4244,2024,Detached Duplex,6,6.0,Apo,500000000.0
4245,2024,Detached Duplex,4,4.0,Guzape District,430000000.0
4246,2024,Terraced Duplex,4,4.0,Jabi,160000000.0
4247,2024,Terraced Duplex,4,5.0,Asokoro District,280000000.0
4248,2024,Terraced Duplex,4,5.0,Durumi,300000000.0
4250,2024,Terraced Duplex,4,4.0,Wuye,240000000.0
4251,2024,Flat / Apartment,2,3.0,Life Camp,70000000.0
4252,2024,Terraced Duplex,4,5.0,Guzape District,170000000.0
4253,2024,Terraced Duplex,4,5.0,Life Camp,280000000.0
4254,2024,Terraced Duplex,4,5.0,Guzape District,270000000.0
4255,2024,Terraced Duplex,4,5.0,Life Camp,280000000.0
4256,2024,Terraced Duplex,4,5.0,Wuse 2,750000000.0
4257,2024,Flat / Apartment,3,3.0,Wuye,180000000.0
4258,2024,Terraced Bungalow,2,2.0,Kubwa,18000000.0
4259,2024,Terraced Duplex,4,4.0,Wuse 2,550000000.0
4260,2024,Detached Bungalow,3,3.0,Lokogoma District,45000000.0
